视频标题,视频ID,keyword,video_href,video_list_urls,author,date
为什么阿里被罚182亿，对阿里而言反而是件好事,BV1PZ4y1w7BG,阿里被罚,https://www.bilibili.com/video/BV1PZ4y1w7BG/,https://search.bilibili.com/all?keyword=阿里被罚&page=5&o=96,金岩石RockJin,2021-4-14
阿里巴巴拟参与蚂蚁集团股份回购，蚂蚁集团被罚后动作来了，拟花430亿向全股东回购7.6%股份，用于员工激励,BV1rX4y1e7si,阿里被罚,https://www.bilibili.com/video/BV1rX4y1e7si/,https://search.bilibili.com/all?keyword=阿里被罚&page=5&o=96,图尧一家,2023-7-11
阿里被重罚，马云喊冤，为什么不罚京东,BV1iL411k7Ru,阿里被罚,https://www.bilibili.com/video/BV1iL411k7Ru/,https://search.bilibili.com/all?keyword=阿里被罚&page=5&o=96,光哥影视解说,2023-3-15
阿里巴巴集团被罚182亿元，滥用市场支配地位压榨商家,BV1k64y1S7Zo,阿里被罚,https://www.bilibili.com/video/BV1k64y1S7Zo/,https://search.bilibili.com/all?keyword=阿里被罚&page=5&o=96,账号已注销,2021-4-10
恭喜阿里巴巴！被罚180亿。,BV1xZ4y1c7x4,阿里被罚,https://www.bilibili.com/video/BV1xZ4y1c7x4/,https://search.bilibili.com/all?keyword=阿里被罚&page=5&o=96,鸽水A,2021-4-10
港股互联网巨头暴跌千亿，阿里、阅文、丰巢被罚50万，变天了！,BV1wy4y1i7Q3,阿里被罚,https://www.bilibili.com/video/BV1wy4y1i7Q3/,https://search.bilibili.com/all?keyword=阿里被罚&page=5&o=96,梁憨憨聊经济,2020-12-19
阿里巴巴被罚182亿，除了嘲讽，你还能做什么？别错过一次危机！,BV1zB4y1w7J3,阿里被罚,https://www.bilibili.com/video/BV1zB4y1w7J3/,https://search.bilibili.com/all?keyword=阿里被罚&page=5&o=96,悟空新之助,2021-4-10
阿里、阅文、丰巢违反反垄断法被罚 斗鱼虎牙合并案被审查,BV12y4y1S74F,阿里被罚,https://www.bilibili.com/video/BV12y4y1S74F/,https://search.bilibili.com/all?keyword=阿里被罚&page=5&o=96,GPLPCN,2020-12-14
各大新闻平台报道阿里被罚182亿,BV1xV411H72Y,阿里被罚,https://www.bilibili.com/video/BV1xV411H72Y/,https://search.bilibili.com/all?keyword=阿里被罚&page=5&o=96,卢伟飞飞,2021-4-10
【反垄断科普】被罚113爽后，这些互联网大佬躺平了吗？,BV1sV41147RU,阿里被罚,https://www.bilibili.com/video/BV1sV41147RU/,https://search.bilibili.com/all?keyword=阿里被罚&page=5&o=96,小霸王科普机,2021-6-10
阿里集团又被罚了！日本爸爸也撤资了！又要大裁员…,BV1Rh411A7nv,阿里被罚,https://www.bilibili.com/video/BV1Rh411A7nv/,https://search.bilibili.com/all?keyword=阿里被罚&page=5&o=96,阿卡巴_光之子,2023-7-7
阿里被罚182亿，睡不着觉的却不是阿里,BV1iy4y1x7RC,阿里被罚,https://www.bilibili.com/video/BV1iy4y1x7RC/,https://search.bilibili.com/all?keyword=阿里被罚&page=5&o=96,成长乌鸦,2021-4-14
阿里被罚我没笑，看到网友的评论我笑到尿失禁！,BV1df4y1W73Y,阿里被罚,https://www.bilibili.com/video/BV1df4y1W73Y/,https://search.bilibili.com/all?keyword=阿里被罚&page=5&o=96,冯杰频道,2021-4-10
阿里被罚后，酒店OTA还会有二选一吗？还会“杀熟”吗？,BV1wB4y1A7Cx,阿里被罚,https://www.bilibili.com/video/BV1wB4y1A7Cx/,https://search.bilibili.com/all?keyword=阿里被罚&page=5&o=96,大强说酒店,2021-4-15
阿里巴巴因实施垄断行为被罚逾182亿,BV17p4y1t7TJ,阿里被罚,https://www.bilibili.com/video/BV17p4y1t7TJ/,https://search.bilibili.com/all?keyword=阿里被罚&page=5&o=96,中新视频,2021-4-10
阿里，美团为什么被罚？[吃瓜][吃瓜],BV1184y1F7sC,阿里被罚,https://www.bilibili.com/video/BV1184y1F7sC/,https://search.bilibili.com/all?keyword=阿里被罚&page=5&o=96,木木爱理财,2021-4-29
阿里腾讯被罚，互联网反垄断进行时,BV1V54y1t75b,阿里被罚,https://www.bilibili.com/video/BV1V54y1t75b/,https://search.bilibili.com/all?keyword=阿里被罚&page=5&o=96,黄老师读书,2020-12-19
阿里巴巴集团被罚182.28亿元！,BV1Fv411773n,阿里被罚,https://www.bilibili.com/video/BV1Fv411773n/,https://search.bilibili.com/all?keyword=阿里被罚&page=5&o=96,人民数据,2021-4-10
43起案件被罚，超20起涉阿里、腾讯,BV19q4y1k7di,阿里被罚,https://www.bilibili.com/video/BV19q4y1k7di/,https://search.bilibili.com/all?keyword=阿里被罚&page=5&o=96,账号已注销,2022-1-21
阿里巴巴被罚182亿后，马云首次现身,BV1nS4y1s7hm,阿里被罚,https://www.bilibili.com/video/BV1nS4y1s7hm/,https://search.bilibili.com/all?keyword=阿里被罚&page=5&o=96,京都财经,2022-8-9
阿里巴巴集团回应被罚182.28亿 人民日报发长评,BV1wv41177dJ,阿里被罚,https://www.bilibili.com/video/BV1wv41177dJ/,https://search.bilibili.com/all?keyword=阿里被罚&page=6&o=120,央视网,2021-4-10
阿里被罚182亿,BV1FT411E7ng,阿里被罚,https://www.bilibili.com/video/BV1FT411E7ng/,https://search.bilibili.com/all?keyword=阿里被罚&page=6&o=120,兜兜里揣着小饼干,2022-7-21
马云阿里巴巴被罚款182亿？活该，纵容淘宝回收骗子到手刀，罚款应该，还得罚！！！！,BV1W64y1v77K,阿里被罚,https://www.bilibili.com/video/BV1W64y1v77K/,https://search.bilibili.com/all?keyword=阿里被罚&page=6&o=120,奥特曼的电竞装机店03,2021-4-11
阿里巴巴被罚182.28亿,BV1f64y1v75Z,阿里被罚,https://www.bilibili.com/video/BV1f64y1v75Z/,https://search.bilibili.com/all?keyword=阿里被罚&page=6&o=120,祥子1309,2021-4-10
阿里巴巴被罚182亿，为什么股价却在大涨,BV1B64y1v7o3,阿里被罚,https://www.bilibili.com/video/BV1B64y1v7o3/,https://search.bilibili.com/all?keyword=阿里被罚&page=6&o=120,智聊股权,2021-4-13
反垄断法拿阿里巴巴开刀，阿里被罚182.28亿，你怎么看？,BV1Cb4y1D79t,阿里被罚,https://www.bilibili.com/video/BV1Cb4y1D79t/,https://search.bilibili.com/all?keyword=阿里被罚&page=6&o=120,保德全,2021-4-10
美团被罚34亿，究竟保护了谁？互联网企业该何去何从？,BV13F411Y7R1,阿里被罚,https://www.bilibili.com/video/BV13F411Y7R1/,https://search.bilibili.com/all?keyword=阿里被罚&page=6&o=120,单仁资讯,2021-11-9
阿里巴巴实施垄断行为被罚182.28亿！,BV1ff4y1W7hf,阿里被罚,https://www.bilibili.com/video/BV1ff4y1W7hf/,https://search.bilibili.com/all?keyword=阿里被罚&page=6&o=120,提米阿熊,2021-4-10
违反反垄断法，阿里、腾讯、顺丰被罚,BV1Gp4y167jD,阿里被罚,https://www.bilibili.com/video/BV1Gp4y167jD/,https://search.bilibili.com/all?keyword=阿里被罚&page=6&o=120,东哥看世界66,2020-12-15
你知道GJ为什么要反垄断吗？阿里，腾讯、丰巢纷纷被罚！,BV1ef4y1e7wh,阿里被罚,https://www.bilibili.com/video/BV1ef4y1e7wh/,https://search.bilibili.com/all?keyword=阿里被罚&page=6&o=120,壹号财经,2020-12-14
阿里巴巴因垄断被罚182亿,BV1Lp4y1b7fP,阿里被罚,https://www.bilibili.com/video/BV1Lp4y1b7fP/,https://search.bilibili.com/all?keyword=阿里被罚&page=6&o=120,深律相对论,2021-4-19
阿里巴巴被罚？背后的真相竟然是？,BV11f4y1W7Y2,阿里被罚,https://www.bilibili.com/video/BV11f4y1W7Y2/,https://search.bilibili.com/all?keyword=阿里被罚&page=6&o=120,马哥说公考,2021-4-18
反垄断再出手！腾讯、阿里、B站被罚。,BV1zY411a7qA,阿里被罚,https://www.bilibili.com/video/BV1zY411a7qA/,https://search.bilibili.com/all?keyword=阿里被罚&page=6&o=120,账号已注销,2022-1-6
郭正亮谈为何蚂蚁集团被罚71亿股价却大涨,BV1ih4y1Z7KB,阿里被罚,https://www.bilibili.com/video/BV1ih4y1Z7KB/,https://search.bilibili.com/all?keyword=阿里被罚&page=6&o=120,芯语芯的距离,2023-7-11
蚂蚁集团被罚76亿，群众纷纷叫好，蚂蚁如释重负！,BV1Fz4y1J7m2,阿里被罚,https://www.bilibili.com/video/BV1Fz4y1J7m2/,https://search.bilibili.com/all?keyword=阿里被罚&page=6&o=120,于叔侃世界,2023-7-7
阿里被罚182亿，告诉资本家，垄断在中国无路可走！,BV1Jh411U7ZV,阿里被罚,https://www.bilibili.com/video/BV1Jh411U7ZV/,https://search.bilibili.com/all?keyword=阿里被罚&page=6&o=120,守八方,2021-4-10
阿里巴巴回应被罚，诚恳接受，坚决服从,BV1D64y1S7S7,阿里被罚,https://www.bilibili.com/video/BV1D64y1S7S7/,https://search.bilibili.com/all?keyword=阿里被罚&page=6&o=120,慧慧二次元,2021-4-10
反垄断开出罚单 阿里 阅文 丰巢各被罚50万元,BV1AK411G7pr,阿里被罚,https://www.bilibili.com/video/BV1AK411G7pr/,https://search.bilibili.com/all?keyword=阿里被罚&page=6&o=120,浙样红TV,2020-12-15
阿里巴巴被罚182亿，互联网反垄断大趋势正式落地,BV1Kb4y1D7mu,阿里被罚,https://www.bilibili.com/video/BV1Kb4y1D7mu/,https://search.bilibili.com/all?keyword=阿里被罚&page=6&o=120,家哥的小黑屋,2021-4-10
阿里巴巴被罚182.28亿元；因“二选一”垄断行为被罚 是警醒和鞭策:我不在乎钱；撒贝林羡慕小眼神,BV17A411L7bE,阿里被罚,https://www.bilibili.com/video/BV17A411L7bE/,https://search.bilibili.com/all?keyword=阿里被罚&page=6&o=120,兵马俑研究小軚王,2021-4-10
神反转！182亿罚单后，嘴上认错的阿里，正谋划拖另一巨头下水？,BV1y5411A7bS,阿里被罚,https://www.bilibili.com/video/BV1y5411A7bS/,https://search.bilibili.com/all?keyword=阿里被罚&page=6&o=120,靠谱的老朱,2021-4-17
聚焦：阿里被罚182亿，互联网反垄断“强监管”时代到来！,BV1W54y1j7mp,阿里被罚,https://www.bilibili.com/video/BV1W54y1j7mp/,https://search.bilibili.com/all?keyword=阿里被罚&page=6&o=120,媒体人解飞,2021-4-25
阿里巴巴集团被罚182.28亿元,BV1NA411L7AG,阿里被罚,https://www.bilibili.com/video/BV1NA411L7AG/,https://search.bilibili.com/all?keyword=阿里被罚&page=6&o=120,张舸,2021-4-10
滴滴、阿里、美团先后被开天价罚单 互联网巨头到底坑了谁？,BV1zG4y1i7HQ,阿里被罚,https://www.bilibili.com/video/BV1zG4y1i7HQ/,https://search.bilibili.com/all?keyword=阿里被罚&page=6&o=120,西安微观商学网络公司,2022-7-25
蚂蚁集团被罚了71.23亿元，阿里市值一天之内大涨了超过5000亿元！网络不是法外之地，可对互联网头部企业和网络精英却又可以网开一面3,BV1kN41127At,阿里被罚,https://www.bilibili.com/video/BV1kN41127At/,https://search.bilibili.com/all?keyword=阿里被罚&page=7&o=144,何学林做爆品牌大策划,2023-昨天
阿里收到182亿罚单后，京东接着被罚30万，刘强东一年赚7458亿！,BV1CV411x7V2,阿里被罚,https://www.bilibili.com/video/BV1CV411x7V2/,https://search.bilibili.com/all?keyword=阿里被罚&page=7&o=144,账号已注销,2021-6-4
全网封禁滴滴，阿里被罚182亿，这背后到底发生了什么？,BV1cb4y1r7Qt,阿里被罚,https://www.bilibili.com/video/BV1cb4y1r7Qt/,https://search.bilibili.com/all?keyword=阿里被罚&page=7&o=144,胡子哥-老韓,2021-7-26
阿里巴巴被罚 马爸爸很坦然接受 服气,BV1pb4y1D7cv,阿里被罚,https://www.bilibili.com/video/BV1pb4y1D7cv/,https://search.bilibili.com/all?keyword=阿里被罚&page=7&o=144,米熊课程分享,2021-4-10
阿里巴巴集团被罚182.28亿元，阿里巴巴回应,BV1bK4y1K79s,阿里被罚,https://www.bilibili.com/video/BV1bK4y1K79s/,https://search.bilibili.com/all?keyword=阿里被罚&page=7&o=144,凤凰网,2021-4-10
百度，阿里，腾讯等因违反反垄断法被罚50万元,BV1Fq4y1z7rD,阿里被罚,https://www.bilibili.com/video/BV1Fq4y1z7rD/,https://search.bilibili.com/all?keyword=阿里被罚&page=7&o=144,智慧担当家的老爷车,2021-11-26
阿里被罚，未来科技城要跌？,BV1Z64y117JK,阿里被罚,https://www.bilibili.com/video/BV1Z64y117JK/,https://search.bilibili.com/all?keyword=阿里被罚&page=7&o=144,小铜姐科普,2021-5-15
反垄断重拳出击，阿里被罚美团被查，下一个会是谁？【刘安琪】,BV1Pq4y1J7gt,阿里被罚,https://www.bilibili.com/video/BV1Pq4y1J7gt/,https://search.bilibili.com/all?keyword=阿里被罚&page=7&o=144,商经法刘安琪,2021-4-30
阿里巴巴垄断被罚182亿，下一个会是谁？,BV1b64y1v7bH,阿里被罚,https://www.bilibili.com/video/BV1b64y1v7bH/,https://search.bilibili.com/all?keyword=阿里被罚&page=7&o=144,白鸽便利,2021-4-11
蚂蚁集团被罚后续,BV1b14y1R7nX,阿里被罚,https://www.bilibili.com/video/BV1b14y1R7nX/,https://search.bilibili.com/all?keyword=阿里被罚&page=7&o=144,牛市观察,2023-7-10
薇娅偷税漏税被罚，李佳琪会被波及吗？阿里巴巴的中小商家会有更多流量。,BV1XZ4y1Q7aE,阿里被罚,https://www.bilibili.com/video/BV1XZ4y1Q7aE/,https://search.bilibili.com/all?keyword=阿里被罚&page=7&o=144,真实-为ta点歌台,2021-12-20
阿里被罚182亿，你知道谁的损失最大？如果你以为是马云，那就错了,BV1pv411W7Nq,阿里被罚,https://www.bilibili.com/video/BV1pv411W7Nq/,https://search.bilibili.com/all?keyword=阿里被罚&page=7&o=144,胡子哥-老韓,2021-6-24
炸了，突发一惊人利空！阿里巴巴被罚156亿！抱团股将再遭致命一击！散户快跑,BV1aK4y1K7QE,阿里被罚,https://www.bilibili.com/video/BV1aK4y1K7QE/,https://search.bilibili.com/all?keyword=阿里被罚&page=7&o=144,佛山游资,2021-4-10
阿里巴巴被罚,BV1mk4y1L77F,阿里被罚,https://www.bilibili.com/video/BV1mk4y1L77F/,https://search.bilibili.com/all?keyword=阿里被罚&page=7&o=144,源世_,2023-5-19
阿里巴巴被罚182亿，姚劲波“怒揭”贝壳网！何为垄断二选一？,BV1Bp4y187iJ,阿里被罚,https://www.bilibili.com/video/BV1Bp4y187iJ/,https://search.bilibili.com/all?keyword=阿里被罚&page=7&o=144,战略企划枪手说市场,2021-4-11
阿里被罚182亿，谁的损失最大？如果你以为是马云，那就错了,BV1Rq4y1E746,阿里被罚,https://www.bilibili.com/video/BV1Rq4y1E746/,https://search.bilibili.com/all?keyword=阿里被罚&page=7&o=144,胡子哥-老韓,2021-4-26
阿里被罚，为啥美团大跌？都是垄断惹的锅！,BV1zB4y1c7vg,阿里被罚,https://www.bilibili.com/video/BV1zB4y1c7vg/,https://search.bilibili.com/all?keyword=阿里被罚&page=7&o=144,财经馗说,2021-4-27
市场监管总局反垄断再出手，腾讯、阿里等被罚，反垄断局连发9条腾讯相关行政处罚,BV1F3411e7qk,阿里被罚,https://www.bilibili.com/video/BV1F3411e7qk/,https://search.bilibili.com/all?keyword=阿里被罚&page=7&o=144,市监观察,2022-1-5
一程说法：阿里巴巴滥用市场支配地位，被罚182亿,BV1q54y1b7tz,阿里被罚,https://www.bilibili.com/video/BV1q54y1b7tz/,https://search.bilibili.com/all?keyword=阿里被罚&page=7&o=144,花一程,2021-4-11
外刊每日一句2023.7.10 阿里被罚，股价不降反升,BV1pg4y1w72M,阿里被罚,https://www.bilibili.com/video/BV1pg4y1w72M/,https://search.bilibili.com/all?keyword=阿里被罚&page=7&o=144,新东方董仲蠡老师,2023-7-10
阿里被罚182亿后，马云首次现身多了些许沧桑.....,BV1fG4y1x7Ua,阿里被罚,https://www.bilibili.com/video/BV1fG4y1x7Ua/,https://search.bilibili.com/all?keyword=阿里被罚&page=7&o=144,大咖阅读,2022-11-15
阿里被罚182亿，高兴与警惕,BV17b4y1D7tf,阿里被罚,https://www.bilibili.com/video/BV17b4y1D7tf/,https://search.bilibili.com/all?keyword=阿里被罚&page=7&o=144,通明堂主,2021-4-11
阿里被罚182亿 反垄断效果几何？,BV1QZ4y1c7dL,阿里被罚,https://www.bilibili.com/video/BV1QZ4y1c7dL/,https://search.bilibili.com/all?keyword=阿里被罚&page=7&o=144,京都律师事务所,2021-4-14
司马南：反垄断年初练拳，腾讯阿里B站被罚！,BV1GZ4y1S7CT,阿里被罚,https://www.bilibili.com/video/BV1GZ4y1S7CT/,https://search.bilibili.com/all?keyword=阿里被罚&page=7&o=144,账号已注销,2022-1-6
阿里被罚182亿，反垄断两大关键！,BV1Ty4y1479P,阿里被罚,https://www.bilibili.com/video/BV1Ty4y1479P/,https://search.bilibili.com/all?keyword=阿里被罚&page=8&o=168,悦涛很二,2021-4-12
最新重磅消息，阿里巴巴旗下蚂蚁集团违法被罚71.23亿！,BV19m4y1776y,阿里被罚,https://www.bilibili.com/video/BV19m4y1776y/,https://search.bilibili.com/all?keyword=阿里被罚&page=8&o=168,刻蹿人生,2023-7-7
因滥用市场支配地位知网被罚8760万！,BV1x3411X7Z7,阿里被罚,https://www.bilibili.com/video/BV1x3411X7Z7/,https://search.bilibili.com/all?keyword=阿里被罚&page=8&o=168,泡财经,2022-12-27
【炮哥】阿里被罚182亿，为何赵薇竟成突破口,BV1kK4y1K7HL,阿里被罚,https://www.bilibili.com/video/BV1kK4y1K7HL/,https://search.bilibili.com/all?keyword=阿里被罚&page=8&o=168,京圈老炮儿,2021-4-16
阿里巴巴集团被罚182.28亿元，回应：坚决服从,BV15V411H7nV,阿里被罚,https://www.bilibili.com/video/BV15V411H7nV/,https://search.bilibili.com/all?keyword=阿里被罚&page=8&o=168,赫日中天,2021-4-11
阿里巴巴被罚后，你有哪些受益？,BV1S54y1b7tb,阿里被罚,https://www.bilibili.com/video/BV1S54y1b7tb/,https://search.bilibili.com/all?keyword=阿里被罚&page=8&o=168,凯撒匹夫,2021-4-17
省流告诉你，为什么蚂蚁集团被罚71.23亿元？,BV1dX4y1H71N,阿里被罚,https://www.bilibili.com/video/BV1dX4y1H71N/,https://search.bilibili.com/all?keyword=阿里被罚&page=8&o=168,AI看法,2023-7-7
美团被罚34亿！阿里巴巴被罚182亿，为什么？为什么要反垄断？反垄断的深意到底是什么？,BV1yq4y1g7xB,阿里被罚,https://www.bilibili.com/video/BV1yq4y1g7xB/,https://search.bilibili.com/all?keyword=阿里被罚&page=8&o=168,阿特拉斯别耸肩,2021-10-30
阿里巴巴集团因垄断被罚182.28亿,BV1Gv41177iY,阿里被罚,https://www.bilibili.com/video/BV1Gv41177iY/,https://search.bilibili.com/all?keyword=阿里被罚&page=8&o=168,励志少女派,2021-4-10
马云“五宗罪”被罚182亿？从受人敬仰到被人吐槽，他到底哪错了,BV1EK4y1P7LG,阿里被罚,https://www.bilibili.com/video/BV1EK4y1P7LG/,https://search.bilibili.com/all?keyword=阿里被罚&page=8&o=168,大掌柜00,2021-4-17
哪些属于法律禁止的垄断行为，谈阿里巴巴被罚案,BV1mU4y1h7WE,阿里被罚,https://www.bilibili.com/video/BV1mU4y1h7WE/,https://search.bilibili.com/all?keyword=阿里被罚&page=8&o=168,慕水大法师,2021-4-13
阿里阅文丰巢因违反反垄断法被罚【违反《反垄断法》！阿里巴巴投资有限公司、阅文集团和丰巢科技合计被罚150万】阿里阅文丰巢反垄断合计被罚150万,BV1Yv41147No,阿里被罚,https://www.bilibili.com/video/BV1Yv41147No/,https://search.bilibili.com/all?keyword=阿里被罚&page=8&o=168,bili_526044134,2020-12-14
阿里丰巢因反垄断被罚！,BV1uT4y1u7qk,阿里被罚,https://www.bilibili.com/video/BV1uT4y1u7qk/,https://search.bilibili.com/all?keyword=阿里被罚&page=8&o=168,9美,2020-12-17
阿里巴巴被罚182亿，股价反而大涨是怎么回事？,BV1fA411577k,阿里被罚,https://www.bilibili.com/video/BV1fA411577k/,https://search.bilibili.com/all?keyword=阿里被罚&page=8&o=168,独角兽财经,2021-4-12
被罚182亿后，阿里巴巴的盛世危机,BV1qo4y1S7ng,阿里被罚,https://www.bilibili.com/video/BV1qo4y1S7ng/,https://search.bilibili.com/all?keyword=阿里被罚&page=8&o=168,山姆233,2021-8-2
